Ram,CPU_freq,PrimaryStorage,Weight,ScreenW,ScreenH,TypeName_Notebook,PrimaryStorageType_SSD,Inches,PrimaryStorageType_HDD,Screen_Standard,Screen_Full HD,Price_euros
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.2019950124688279,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.1135864978902953
0.0967741935483871,0.6666666666666667,0.4980392156862745,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0718818565400843
0.032258064516129,0.4074074074074074,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0524894514767932
0.064516129032258,0.5555555555555555,0.1215686274509803,0.3266832917705736,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0680168776371308
0.1612903225806451,0.7037037037037036,0.0588235294117647,0.4812967581047382,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1814345991561181
0.0967741935483871,0.6666666666666667,0.1215686274509803,0.3042394014962594,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.0919831223628692
0.032258064516129,0.2222222222222222,0.2411764705882353,0.3516209476309227,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0295358649789029
0.0967741935483871,0.2592592592592592,0.4980392156862745,0.3765586034912719,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0798312236286919
0.0967741935483871,0.6666666666666667,0.1215686274509803,0.1720698254364089,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.1594936708860759
0.0967741935483871,0.5925925925925926,0.1215686274509803,0.1401496259351621,0.3597413096200485,0.5287356321839081,0.0,1.0,0.4096385542168675,0.0,1.0,0.0,0.1967932489451477
0.064516129032258,0.5925925925925926,0.1215686274509803,0.2219451371571073,0.2239288601455133,0.2241379310344827,1.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.0818565400843881
0.032258064516129,0.4074074074074074,0.4980392156862745,0.2892768079800499,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0406582278481012
0.0967741935483871,0.6666666666666667,0.1215686274509803,0.1521197007481297,0.2239288601455133,0.2241379310344827,0.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.1719831223628692
0.2258064516129032,0.7037037037037036,0.1215686274509803,0.3765586034912719,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.189873417721519
0.0967741935483871,0.6666666666666667,0.1215686274509803,0.2219451371571073,0.2239288601455133,0.2241379310344827,1.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.22042194092827
0.2258064516129032,0.3333333333333333,0.1215686274509803,0.2019950124688279,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1836286919831223
0.0967741935483871,0.5555555555555555,0.1215686274509803,0.1346633416458853,0.7413096200485044,0.7413793103448276,0.0,1.0,0.385542168674699,0.0,0.0,0.0,0.2033755274261603
0.0967741935483871,0.5925925925925926,0.1215686274509803,0.1695760598503741,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.2067510548523206
0.032258064516129,0.2592592592592592,0.2411764705882353,0.2344139650872818,0.0,0.0,1.0,0.0,0.4698795180722893,1.0,1.0,0.0,0.0924894514767932
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.1296758104738154,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.2455696202531645
0.0967741935483871,0.2592592592592592,0.1215686274509803,0.14214463840399,0.2239288601455133,0.2241379310344827,0.0,1.0,0.385542168674699,0.0,0.0,1.0,0.2067493670886075
0.0967741935483871,0.3333333333333333,0.2470588235294117,0.2344139650872818,0.2239288601455133,0.2241379310344827,1.0,1.0,0.4698795180722893,0.0,0.0,1.0,0.1535864978902953
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.3665835411471322,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1614059071729957
0.032258064516129,0.4074074074074074,0.4980392156862745,0.3266832917705736,0.2239288601455133,0.2241379310344827,1.0,0.0,0.8674698795180725,1.0,0.0,1.0,0.0658227848101265
0.0967741935483871,0.3333333333333333,0.1215686274509803,0.2518703241895262,0.2239288601455133,0.2241379310344827,1.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.1593248945147679
0.064516129032258,0.5555555555555555,0.4980392156862745,0.3516209476309227,0.2239288601455133,0.2241379310344827,1.0,0.0,0.6626506024096387,1.0,0.0,1.0,0.0514767932489451
0.2258064516129032,0.7037037037037036,0.1215686274509803,0.2768079800498753,0.2239288601455133,0.2241379310344827,0.0,1.0,0.6626506024096387,0.0,0.0,1.0,0.3489451476793249
